cycle,year,V_total,U_circ,D_total,ratio_D_V,kappa,eta_global,V_ON,gini,top10_share,top20_share,median_wealth,mean_wealth,eta_mean,eta_std,population,entreprises,age_median,age_mean,deaths,births,RU_total,U_burn,V_burned,V_salaries,staking_volume,r_ic,nu_eff,tau_eng,D_materiel,D_services,D_contractuel,D_engagement,D_regulateur
16,1,5018.217035613659,0.0,4914.651064607112,0.9795737017066966,2.0,2.0,5017.1325098299285,0.5994312520578207,0.39918827758506903,0.7979062453391185,2.5439518343933107,10.036434071227317,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021621120594947038,0,4912.192407303742,0.0,0.0,0.0,2.458657303370444
17,1,5019.30156139739,0.0,4909.531639691248,0.9783418303451036,2.0,2.0,5018.217035613659,0.5993269704422384,0.3991397900154441,0.7977770551058971,2.546479676445616,10.038603122794779,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002161644687689945,0,4907.0755434875955,0.0,0.0,0.0,2.4560962036518714
18,1,5020.386087181121,0.0,4904.417547506257,0.9771115537718061,2.0,2.0,5019.30156139739,0.5992456365886387,0.39909500428899214,0.7976608821518594,2.5488036602678967,10.040772174362242,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021611775178998725,0,4901.964009734513,0.0,0.0,0.0,2.453537771743798
19,1,5021.470612964853,0.0,4899.308782497215,0.9758828698467912,2.0,2.0,5020.386087181121,0.5991328462629701,0.3990249600365979,0.797523161607168,2.55160846832927,10.042941225929702,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002160710549993539,0,4896.857800492348,0.0,0.0,0.0,2.4509820048672566
20,1,5022.555138748584,0.0,4894.205339114987,0.9746557764330469,2.0,2.0,5021.470612964853,0.5990402884547519,0.39896703528575184,0.7973941377821956,2.5548838266075333,10.045110277497166,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002160243783840109,0,4891.756910214741,0.0,0.0,0.0,2.4484289002461743
21,1,5023.639664532314,0.0,4889.107211816212,0.9734302713965581,2.0,2.0,5022.555138748584,0.5989393047295359,0.3989248866370303,0.7972867581126482,2.559413151630483,10.047279329064626,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021597772193088596,0,4886.661333361105,0.0,0.0,0.0,2.4458784551073705
22,1,5024.724190316044,0.0,4884.014395063308,0.9722063526063022,2.0,2.0,5023.639664532314,0.5988574842796359,0.3988736725564298,0.7971664745238952,2.5650715470238623,10.04944838063209,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002159310856269182,0,4881.571064396628,0.0,0.0,0.0,2.4433306666805525
23,1,5025.808716099774,0.0,4878.92688332446,0.9709840179342433,2.0,2.0,5024.724190316044,0.5987335881910736,0.3988099251887223,0.7970332953695967,2.5650715470238623,10.051617432199551,0.8349277040313623,0.09197600502972648,500,151,44.0,44.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021588446945905795,0,4876.486097792262,0.0,0.0,0.0,2.4407855321983143
24,2,5026.893241883509,0.0,4873.844671073614,0.96976326525533,2.0,2.0,5025.808716099774,0.5986371952402427,0.3987524888214002,0.7969131183652007,2.5650715470238623,10.053786483767013,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002158378734142668,0,4871.4064280247185,0.0,0.0,0.0,2.4382430488961315
25,2,5027.977767667239,0.0,4868.767752790476,0.9685440924474884,2.0,2.0,5026.893241883509,0.598536247980977,0.3986926942530684,0.796792993204734,2.5650715470238623,10.055955535334476,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021579129747951757,0,4866.332049576464,0.0,0.0,0.0,2.43570321401236
26,2,5029.062293450967,0.0,4863.696122960498,0.9673264973916221,2.0,2.0,5027.977767667239,0.5984373614423335,0.39864121977011296,0.7966858589560671,2.568170192120237,10.058124586901936,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021574474164179408,0,4861.26295693571,0.0,0.0,0.0,2.4331660247882327
27,2,5030.146819234701,0.0,4858.6297760748785,0.9661104779716027,2.0,2.0,5029.062293450967,0.598353250037607,0.3985817592905477,0.7965528982814514,2.5704941759425175,10.0602936384694,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021569820588809223,0,4856.19914459641,0.0,0.0,0.0,2.4306314784678555
28,2,5031.231345018431,0.0,4853.568706630554,0.9648960320742661,2.0,2.0,5030.146819234701,0.5982537083862836,0.3985173973889983,0.7964199949285019,2.576751055464043,10.062462690036861,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.002156516902054183,0,4851.140607058255,0.0,0.0,0.0,2.4280995722982057
29,2,5032.315870802164,0.0,4848.512909130192,0.9636831575894133,2.0,2.0,5031.231345018431,0.5981446206124612,0.39845476838098115,0.7962914591054258,2.577892661552181,10.064631741604323,0.8349277040313623,0.09197600502972648,500,151,45.0,45.586,0,0,4174.638520156809,5.422628918655192,1.6267886755965577,1.0845257837310385,0,0.0,0.0021560519458078977,0,4846.087338826664,0.0,0.0,0.0,2.425570303529128
